level,tt_value
15533,8957.56
15534,8959.09
15535,8960.63
15536,8962.16
15537,8963.7
15538,8965.23
15539,8966.76
15540,8968.29
15541,8969.82
15542,8971.34
15543,8972.87
15544,8974.39
15545,8975.91
15546,8977.43
15547,8978.94
15548,8980.46
15549,8981.97
15550,8983.48
15551,8984.99
15552,8986.5
15553,8988.0
15554,8989.51
15555,8991.01
15556,8992.5
15557,8994.0
15558,8995.49
15559,8996.99
15560,8998.47
15561,8999.96
15562,9001.45
15563,9002.93
15564,9004.41
15565,9005.88
15566,9007.36
15567,9008.83
15568,9010.3
15569,9011.77
15570,9013.23
15571,9014.69
15572,9016.15
15573,9017.61
15574,9019.06
15575,9020.51
15576,9021.96
15577,9023.4
15578,9024.84
15579,9026.28
15580,9027.72
15581,9029.15
15582,9030.58
15583,9032.01
15584,9033.43
15585,9034.85
15586,9036.27
15587,9037.69
15588,9039.1
15589,9040.5
15590,9041.91
15591,9043.31
15592,9044.71
15593,9046.1
15594,9047.5
15595,9048.89
15596,9050.27
15597,9051.65
15598,9053.03
15599,9054.41
15600,9055.78
15601,9057.15
15602,9058.52
15603,9059.88
15604,9061.23
15605,9062.59
15606,9063.94
15607,9065.29
15608,9066.64
15609,9067.98
15610,9069.31
15611,9070.65
15612,9071.98
15613,9073.31
15614,9074.63
15615,9075.95
15616,9077.27
15617,9078.58
15618,9079.89
15619,9081.19
15620,9082.5
15621,9083.8
15622,9085.09
15623,9086.38
15624,9087.67
15625,9088.95
15626,9090.23
15627,9091.51
15628,9092.78
15629,9094.05
15630,9095.32
15631,9096.58
15632,9097.84
15633,9099.1
15634,9100.35
15635,9101.6
15636,9102.84
15637,9104.08
15638,9105.32
15639,9106.55
15640,9107.78
15641,9109.01
15642,9110.23
15643,9111.45
15644,9112.67
15645,9113.88
15646,9115.09
15647,9116.29
15648,9117.49
15649,9118.69
15650,9119.89
15651,9121.08
15652,9122.26
15653,9123.45
15654,9124.63
15655,9125.81
15656,9126.98
15657,9128.15
15658,9129.32
15659,9130.48
15660,9131.64
15661,9132.8
15662,9133.95
15663,9135.1
15664,9136.25
15665,9137.39
15666,9138.53
15667,9139.67
15668,9140.8
15669,9141.94
15670,9143.06
15671,9144.19
15672,9145.31
15673,9146.43
15674,9147.54
15675,9148.66
15676,9149.76
15677,9150.87
15678,9151.97
15679,9153.07
15680,9154.17
15681,9155.27
15682,9156.36
15683,9157.45
15684,9158.53
15685,9159.61
15686,9160.69
15687,9161.77
15688,9162.85
15689,9163.92
15690,9164.99
15691,9166.06
15692,9167.12
15693,9168.18
15694,9169.24
15695,9170.3
15696,9171.35
15697,9172.41
15698,9173.46
15699,9174.5
15700,9175.55
15701,9176.59
15702,9177.63
15703,9178.67
15704,9179.71
15705,9180.74
15706,9181.77
15707,9182.8
15708,9183.83
15709,9184.86
15710,9185.88
15711,9186.9
15712,9187.92
15713,9188.94
15714,9189.96
15715,9190.97
15716,9191.99
15717,9193.0
15718,9194.01
15719,9195.02
15720,9196.02
15721,9197.03
15722,9198.03
15723,9199.04
15724,9200.04
15725,9201.04
15726,9202.03
15727,9203.03
15728,9204.03
15729,9205.02
15730,9206.02
15731,9207.01
15732,9208.0
15733,9208.99
15734,9209.98
15735,9210.97
15736,9211.96
15737,9212.95
15738,9213.93
15739,9214.92
15740,9215.9
15741,9216.89
15742,9217.87
15743,9218.86
15744,9219.84
15745,9220.82
15746,9221.81
15747,9222.79
15748,9223.77
15749,9224.75
15750,9225.73
15751,9226.71
15752,9227.69
15753,9228.67
15754,9229.65
15755,9230.63
15756,9231.61
15757,9232.6
15758,9233.58
15759,9234.56
15760,9235.54
15761,9236.52
15762,9237.5
15763,9238.49
15764,9239.47
15765,9240.45
15766,9241.43
15767,9242.42
15768,9243.4
15769,9244.39
15770,9245.38
15771,9246.36
15772,9247.35
15773,9248.34
15774,9249.33
15775,9250.32
15776,9251.31
15777,9252.3
15778,9253.3
15779,9254.29
15780,9255.29
15781,9256.28
15782,9257.28
15783,9258.28
15784,9259.28
15785,9260.29
15786,9261.29
15787,9262.29
15788,9263.3
15789,9264.31
15790,9265.32
15791,9266.33
15792,9267.34
15793,9268.36
15794,9269.37
15795,9270.39
15796,9271.41
15797,9272.43
15798,9273.45
15799,9274.48
15800,9275.51
15801,9276.54
15802,9277.57
15803,9278.6
15804,9279.64
15805,9280.68
15806,9281.72
15807,9282.76
15808,9283.8
15809,9284.85
15810,9285.9
15811,9286.95
15812,9288.0
15813,9289.06
15814,9290.12
15815,9291.18
15816,9292.24
15817,9293.31
15818,9294.38
15819,9295.45
15820,9296.53
15821,9297.6
15822,9298.68
15823,9299.77
15824,9300.85
15825,9301.94
15826,9303.03
15827,9304.13
15828,9305.22
15829,9306.32
15830,9307.42
15831,9308.53
15832,9309.64
15833,9310.75
15834,9311.87
15835,9312.98
15836,9314.1
15837,9315.23
15838,9316.36
15839,9317.49
15840,9318.62
15841,9319.76
15842,9320.9
15843,9322.04
15844,9323.19
15845,9324.34
15846,9325.49
15847,9326.65
15848,9327.81
15849,9328.97
15850,9330.14
15851,9331.31
15852,9332.48
15853,9333.66
15854,9334.84
15855,9336.03
15856,9337.22
15857,9338.41
15858,9339.6
15859,9340.8
15860,9342.0
15861,9343.21
15862,9344.42
15863,9345.63
15864,9346.85
15865,9348.06
15866,9349.29
15867,9350.52
15868,9351.75
15869,9352.98
15870,9354.22
15871,9355.46
15872,9356.7
15873,9357.95
15874,9359.21
15875,9360.46
15876,9361.72
15877,9362.99
15878,9364.25
15879,9365.52
15880,9366.8
15881,9368.08
15882,9369.36
15883,9370.64
15884,9371.93
15885,9373.22
15886,9374.52
15887,9375.82
15888,9377.12
15889,9378.43
15890,9379.74
15891,9381.06
15892,9382.37
15893,9383.7
15894,9385.02
15895,9386.35
15896,9387.68
15897,9389.02
15898,9390.36
15899,9391.7
15900,9393.05
15901,9394.4
15902,9395.75
15903,9397.11
15904,9398.47
15905,9399.83
15906,9401.2
15907,9402.57
15908,9403.94
15909,9405.32
15910,9406.7
15911,9408.09
15912,9409.48
15913,9410.87
15914,9412.26
15915,9413.66
15916,9415.06
15917,9416.47
15918,9417.87
15919,9419.28
15920,9420.7
15921,9422.12
15922,9423.54
15923,9424.96
15924,9426.38
15925,9427.81
15926,9429.25
15927,9430.68
15928,9432.12
15929,9433.56
15930,9435.01
15931,9436.45
15932,9437.9
15933,9439.36
15934,9440.81
15935,9442.27
15936,9443.73
15937,9445.2
15938,9446.66
15939,9448.13
15940,9449.6
15941,9451.08
15942,9452.56
15943,9454.04
15944,9455.52
15945,9457.0
15946,9458.49
15947,9459.98
15948,9461.47
15949,9462.97
15950,9464.46
15951,9465.96
15952,9467.46
15953,9468.97
15954,9470.47
15955,9471.98
15956,9473.49
15957,9475.0
15958,9476.51
15959,9478.03
15960,9479.54
15961,9481.06
15962,9482.58
15963,9484.11
15964,9485.63
15965,9487.16
15966,9488.68
15967,9490.22
15968,9491.75
15969,9493.28
15970,9494.81
15971,9496.35
15972,9497.88
15973,9499.42
15974,9500.96
15975,9502.5
15976,9504.04
15977,9505.59
15978,9507.13
15979,9508.68
15980,9510.22
15981,9511.77
15982,9513.32
15983,9514.87
15984,9516.42
15985,9517.97
15986,9519.52
15987,9521.07
15988,9522.62
15989,9524.18
15990,9525.73
15991,9527.29
15992,9528.84
15993,9530.4
15994,9531.96
15995,9533.51
15996,9535.07
15997,9536.63
15998,9538.18
15999,9539.74
16000,9541.3
16001,9542.86
16002,9544.41
16003,9545.97
16004,9547.53
16005,9549.09
16006,9550.64
16007,9552.2
16008,9553.76
16009,9555.31
16010,9556.87
16011,9558.43
16012,9559.98
16013,9561.53
16014,9563.09
16015,9564.64
16016,9566.19
16017,9567.75
16018,9569.3
16019,9570.85
16020,9572.4
16021,9573.95
16022,9575.5
16023,9577.04
16024,9578.59
16025,9580.13
16026,9581.68
16027,9583.22
16028,9584.76
16029,9586.3
16030,9587.84
16031,9589.38
16032,9590.92
16033,9592.45
16034,9593.98
16035,9595.52
16036,9597.05
16037,9598.57
16038,9600.1
16039,9601.63
16040,9603.15
16041,9604.67
16042,9606.19
16043,9607.71
16044,9609.23
16045,9610.74
16046,9612.25
16047,9613.77
16048,9615.27
16049,9616.78
16050,9618.28
16051,9619.79
16052,9621.28
16053,9622.78
16054,9624.28
16055,9625.77
16056,9627.26
16057,9628.75
16058,9630.23
16059,9631.72
16060,9633.2
16061,9634.67
16062,9636.15
16063,9637.62
16064,9639.09
16065,9640.56
16066,9642.02
16067,9643.49
16068,9644.94
16069,9646.4
16070,9647.85
16071,9649.3
16072,9650.75
16073,9652.19
16074,9653.64
16075,9655.07
16076,9656.51
16077,9657.94
16078,9659.37
16079,9660.8
16080,9662.22
16081,9663.64
16082,9665.05
16083,9666.47
16084,9667.88
16085,9669.28
16086,9670.69
16087,9672.09
16088,9673.48
16089,9674.87
16090,9676.26
16091,9677.65
16092,9679.03
16093,9680.41
16094,9681.79
16095,9683.16
16096,9684.53
16097,9685.89
16098,9687.25
16099,9688.61
16100,9689.96
16101,9691.31
16102,9692.66
16103,9694.0
16104,9695.34
16105,9696.68
16106,9698.01
16107,9699.34
16108,9700.66
16109,9701.98
16110,9703.3
16111,9704.61
16112,9705.92
16113,9707.23
16114,9708.53
16115,9709.82
16116,9711.12
16117,9712.41
16118,9713.69
16119,9714.98
16120,9716.25
16121,9717.53
16122,9718.8
16123,9720.07
16124,9721.33
16125,9722.59
16126,9723.84
16127,9725.09
16128,9726.34
16129,9727.58
16130,9728.82
16131,9730.06
16132,9731.29
16133,9732.52
16134,9733.74
16135,9734.96
16136,9736.18
16137,9737.39
16138,9738.6
16139,9739.8
16140,9741.0
16141,9742.2
16142,9743.39
16143,9744.58
16144,9745.76
16145,9746.94
16146,9748.12
16147,9749.3
16148,9750.47
16149,9751.63
16150,9752.79
16151,9753.95
16152,9755.11
16153,9756.26
16154,9757.41
16155,9758.55
16156,9759.69
16157,9760.83
16158,9761.96
16159,9763.09
16160,9764.21
16161,9765.33
16162,9766.45
16163,9767.57
16164,9768.68
16165,9769.78
16166,9770.89
16167,9771.99
16168,9773.09
16169,9774.18
16170,9775.27
16171,9776.36
16172,9777.44
16173,9778.52
16174,9779.6
16175,9780.67
16176,9781.74
16177,9782.81
16178,9783.87
16179,9784.93
16180,9785.99
16181,9787.04
16182,9788.09
16183,9789.14
16184,9790.19
16185,9791.23
16186,9792.27
16187,9793.31
16188,9794.34
16189,9795.37
16190,9796.4
16191,9797.42
16192,9798.44
16193,9799.46
16194,9800.48
16195,9801.49
16196,9802.5
16197,9803.51
16198,9804.52
16199,9805.52
16200,9806.52
16201,9807.52
16202,9808.52
16203,9809.51
16204,9810.5
16205,9811.49
16206,9812.48
16207,9813.47
16208,9814.45
16209,9815.43
16210,9816.41
16211,9817.38
16212,9818.36
16213,9819.33
16214,9820.3
16215,9821.27
16216,9822.23
16217,9823.2
16218,9824.16
16219,9825.13
16220,9826.08
16221,9827.04
16222,9828.0
16223,9828.95
16224,9829.91
16225,9830.86
16226,9831.81
16227,9832.76
16228,9833.71
16229,9834.65
16230,9835.6
16231,9836.55
16232,9837.49
16233,9838.43
16234,9839.37
16235,9840.31
16236,9841.25
16237,9842.19
16238,9843.13
16239,9844.06
16240,9845.0
16241,9845.94
16242,9846.87
16243,9847.81
16244,9848.74
16245,9849.67
16246,9850.6
16247,9851.54
16248,9852.47
16249,9853.4
16250,9854.33
16251,9855.26
16252,9856.19
16253,9857.13
16254,9858.06
16255,9858.99
16256,9859.92
16257,9860.85
16258,9861.78
16259,9862.71
16260,9863.64
16261,9864.58
16262,9865.51
16263,9866.44
16264,9867.37
16265,9868.31
16266,9869.24
16267,9870.18
16268,9871.11
16269,9872.05
16270,9872.98
16271,9873.92
16272,9874.86
16273,9875.8
16274,9876.74
16275,9877.68
16276,9878.62
16277,9879.56
16278,9880.51
16279,9881.45
16280,9882.4
16281,9883.35
16282,9884.3
16283,9885.25
16284,9886.2
16285,9887.15
16286,9888.1
16287,9889.06
16288,9890.02
16289,9890.98
16290,9891.94
16291,9892.9
16292,9893.87
16293,9894.83
16294,9895.8
16295,9896.77
16296,9897.74
16297,9898.72
16298,9899.69
16299,9900.67
16300,9901.65
16301,9902.63
16302,9903.61
16303,9904.6
16304,9905.59
16305,9906.58
16306,9907.57
16307,9908.57
16308,9909.57
16309,9910.57
16310,9911.57
16311,9912.58
16312,9913.58
16313,9914.59
16314,9915.61
16315,9916.62
16316,9917.64
16317,9918.66
16318,9919.68
16319,9920.71
16320,9921.74
16321,9922.77
16322,9923.81
16323,9924.85
16324,9925.89
16325,9926.93
16326,9927.98
16327,9929.03
16328,9930.08
16329,9931.14
16330,9932.2
16331,9933.26
16332,9934.33
16333,9935.4
16334,9936.47
16335,9937.54
16336,9938.62
16337,9939.7
16338,9940.79
16339,9941.88
16340,9942.97
16341,9944.07
16342,9945.17
16343,9946.27
16344,9947.38
16345,9948.48
16346,9949.6
16347,9950.72
16348,9951.83
16349,9952.96
16350,9954.09
16351,9955.22
16352,9956.35
16353,9957.49
16354,9958.63
16355,9959.78
16356,9960.93
16357,9962.08
16358,9963.24
16359,9964.4
16360,9965.56
16361,9966.73
16362,9967.9
16363,9969.08
16364,9970.26
16365,9971.44
16366,9972.63
16367,9973.82
16368,9975.02
16369,9976.21
16370,9977.42
16371,9978.62
16372,9979.83
16373,9981.05
16374,9982.26
16375,9983.49
16376,9984.71
16377,9985.94
16378,9987.18
16379,9988.41
16380,9989.65
16381,9990.9
16382,9992.15
16383,9993.4
16384,9994.66
16385,9995.92
16386,9997.18
16387,9998.45
16388,9999.72
16389,10001.0
16390,10002.28
16391,10003.56
16392,10004.84
16393,10006.14
16394,10007.43
16395,10008.73
16396,10010.03
16397,10011.34
16398,10012.65
16399,10013.96
16400,10015.28
16401,10016.6
16402,10017.93
16403,10019.26
16404,10020.59
16405,10021.93
16406,10023.26
16407,10024.61
16408,10025.95
16409,10027.3
16410,10028.66
16411,10030.02
16412,10031.38
16413,10032.74
16414,10034.11
16415,10035.48
16416,10036.86
16417,10038.23
16418,10039.62
16419,10041.0
16420,10042.39
16421,10043.78
16422,10045.18
16423,10046.58
16424,10047.97
16425,10049.38
16426,10050.79
16427,10052.2
16428,10053.62
16429,10055.04
16430,10056.46
16431,10057.88
16432,10059.3
16433,10060.73
16434,10062.17
16435,10063.6
16436,10065.04
16437,10066.48
16438,10067.93
16439,10069.38
16440,10070.82
16441,10072.28
16442,10073.73
16443,10075.19
16444,10076.65
16445,10078.12
16446,10079.58
16447,10081.05
16448,10082.52
16449,10083.99
16450,10085.47
16451,10086.94
16452,10088.43
16453,10089.91
16454,10091.39
16455,10092.88
16456,10094.37
16457,10095.86
16458,10097.35
16459,10098.85
16460,10100.34
16461,10101.84
16462,10103.35
16463,10104.85
16464,10106.35
16465,10107.86
16466,10109.37
16467,10110.88
16468,10112.39
16469,10113.9
16470,10115.42
16471,10116.93
16472,10118.45
16473,10119.97
16474,10121.49
16475,10123.01
16476,10124.53
16477,10126.06
16478,10127.58
16479,10129.11
16480,10130.64
16481,10132.17
16482,10133.7
16483,10135.23
16484,10136.76
16485,10138.29
16486,10139.82
16487,10141.36
16488,10142.89
16489,10144.42
16490,10145.96
16491,10147.5
16492,10149.03
16493,10150.57
16494,10152.11
16495,10153.65
16496,10155.18
16497,10156.72
16498,10158.26
16499,10159.8
16500,10161.34
16501,10162.88
16502,10164.41
16503,10165.95
16504,10167.49
16505,10169.03
16506,10170.57
16507,10172.11
16508,10173.64
16509,10175.18
16510,10176.72
16511,10178.25
16512,10179.79
16513,10181.32
16514,10182.86
16515,10184.39
16516,10185.93
16517,10187.46
16518,10188.99
16519,10190.52
16520,10192.05
16521,10193.58
16522,10195.11
16523,10196.63
16524,10198.16
16525,10199.69
16526,10201.21
16527,10202.73
16528,10204.25
16529,10205.77
16530,10207.29
16531,10208.8
16532,10210.32
16533,10211.83
16534,10213.34
16535,10214.85
16536,10216.36
16537,10217.87
16538,10219.37
16539,10220.88
16540,10222.38
16541,10223.88
16542,10225.37
16543,10226.87
16544,10228.36
16545,10229.85
16546,10231.34
16547,10232.83
16548,10234.31
16549,10235.8
16550,10237.27
16551,10238.75
16552,10240.23
16553,10241.7
16554,10243.17
16555,10244.64
16556,10246.1
16557,10247.57
16558,10249.03
16559,10250.48
16560,10251.94
16561,10253.39
16562,10254.84
16563,10256.28
16564,10257.73
16565,10259.17
16566,10260.6
16567,10262.04
16568,10263.47
16569,10264.9
16570,10266.32
16571,10267.74
16572,10269.16
16573,10270.58
16574,10271.99
16575,10273.4
16576,10274.8
16577,10276.21
16578,10277.61
16579,10279.0
16580,10280.39
16581,10281.78
16582,10283.17
16583,10284.55
16584,10285.92
16585,10287.3
16586,10288.67
16587,10290.04
16588,10291.4
16589,10292.77
16590,10294.12
16591,10295.47
16592,10296.82
16593,10298.17
16594,10299.51
16595,10300.85
16596,10302.18
16597,10303.51
16598,10304.83
16599,10306.16
16600,10307.47
16601,10308.79
16602,10310.1
16603,10311.41
16604,10312.71
16605,10314.01
16606,10315.3
16607,10316.59
16608,10317.88
16609,10319.16
16610,10320.44
16611,10321.72
16612,10322.99
16613,10324.25
16614,10325.51
16615,10326.77
16616,10328.02
16617,10329.28
16618,10330.52
16619,10331.76
16620,10333.0
16621,10334.23
16622,10335.46
16623,10336.69
16624,10337.91
16625,10339.12
16626,10340.34
16627,10341.54
16628,10342.75
16629,10343.95
16630,10345.14
16631,10346.33
16632,10347.52
16633,10348.71
16634,10349.88
16635,10351.06
16636,10352.23
16637,10353.4
16638,10354.56
16639,10355.72
16640,10356.87
16641,10358.02
16642,10359.17
16643,10360.31
16644,10361.45
16645,10362.58
16646,10363.71
16647,10364.83
16648,10365.95
16649,10367.07
16650,10368.18
16651,10369.29
16652,10370.4
16653,10371.5
16654,10372.6
16655,10373.69
16656,10374.78
16657,10375.86
16658,10376.94
16659,10378.02
16660,10379.1
16661,10380.17
16662,10381.23
16663,10382.29
16664,10383.35
16665,10384.4
16666,10385.45
16667,10386.5
16668,10387.54
16669,10388.59
16670,10389.62
16671,10390.65
16672,10391.68
16673,10392.71
16674,10393.73
16675,10394.75
16676,10395.76
16677,10396.77
16678,10397.78
16679,10398.79
16680,10399.78
16681,10400.78
16682,10401.78
16683,10402.77
16684,10403.75
16685,10404.74
16686,10405.72
16687,10406.7
16688,10407.67
16689,10408.65
16690,10409.62
16691,10410.58
16692,10411.54
16693,10412.51
16694,10413.46
16695,10414.42
16696,10415.37
16697,10416.32
16698,10417.26
16699,10418.21
16700,10419.14
16701,10420.08
16702,10421.02
16703,10421.95
16704,10422.88
16705,10423.81
16706,10424.73
16707,10425.66
16708,10426.58
16709,10427.5
16710,10428.41
16711,10429.33
16712,10430.24
16713,10431.15
16714,10432.05
16715,10432.96
16716,10433.86
16717,10434.77
16718,10435.67
16719,10436.56
16720,10437.46
16721,10438.35
16722,10439.25
16723,10440.14
16724,10441.03
16725,10441.92
16726,10442.8
16727,10443.69
16728,10444.57
16729,10445.45
16730,10446.33
16731,10447.21
16732,10448.09
16733,10448.97
16734,10449.85
16735,10450.72
16736,10451.6
16737,10452.47
16738,10453.34
16739,10454.21
16740,10455.08
16741,10455.96
16742,10456.82
16743,10457.69
16744,10458.56
16745,10459.43
16746,10460.29
16747,10461.16
16748,10462.02
16749,10462.89
16750,10463.76
16751,10464.62
16752,10465.49
16753,10466.35
16754,10467.22
16755,10468.08
16756,10468.95
16757,10469.81
16758,10470.67
16759,10471.54
16760,10472.4
16761,10473.27
16762,10474.13
16763,10475.0
16764,10475.87
16765,10476.74
16766,10477.61
16767,10478.47
16768,10479.34
16769,10480.21
16770,10481.08
16771,10481.96
16772,10482.83
16773,10483.7
16774,10484.57
16775,10485.45
16776,10486.32
16777,10487.2
16778,10488.08
16779,10488.96
16780,10489.84
16781,10490.72
16782,10491.61
16783,10492.49
16784,10493.38
16785,10494.26
16786,10495.15
16787,10496.04
16788,10496.94
16789,10497.83
16790,10498.72
16791,10499.62
16792,10500.52
16793,10501.42
16794,10502.33
16795,10503.23
16796,10504.14
16797,10505.05
16798,10505.96
16799,10506.87
16800,10507.79
16801,10508.71
16802,10509.63
16803,10510.55
16804,10511.47
16805,10512.4
16806,10513.33
16807,10514.26
16808,10515.2
16809,10516.13
16810,10517.07
16811,10518.02
16812,10518.96
16813,10519.91
16814,10520.86
16815,10521.81
16816,10522.77
16817,10523.73
16818,10524.69
16819,10525.66
16820,10526.62
16821,10527.6
16822,10528.57
16823,10529.54
16824,10530.52
16825,10531.51
16826,10532.49
16827,10533.48
16828,10534.48
16829,10535.47
16830,10536.47
16831,10537.48
16832,10538.48
16833,10539.49
16834,10540.5
16835,10541.52
16836,10542.54
16837,10543.56
16838,10544.59
16839,10545.62
16840,10546.65
16841,10547.69
16842,10548.73
16843,10549.78
16844,10550.83
16845,10551.88
16846,10552.94
16847,10554.0
16848,10555.06
16849,10556.13
16850,10557.2
16851,10558.27
16852,10559.35
16853,10560.43
16854,10561.52
16855,10562.61
16856,10563.7
16857,10564.8
16858,10565.9
16859,10567.01
16860,10568.12
16861,10569.24
16862,10570.35
16863,10571.47
16864,10572.6
16865,10573.73
16866,10574.86
16867,10576.0
16868,10577.14
16869,10578.29
16870,10579.44
16871,10580.59
16872,10581.75
16873,10582.91
16874,10584.08
16875,10585.25
16876,10586.42
16877,10587.6
16878,10588.79
16879,10589.97
16880,10591.16
16881,10592.36
16882,10593.56
16883,10594.76
16884,10595.97
16885,10597.18
16886,10598.39
16887,10599.61
16888,10600.83
16889,10602.06
16890,10603.29
16891,10604.53
16892,10605.77
16893,10607.01
16894,10608.26
16895,10609.51
16896,10610.76
16897,10612.02
16898,10613.29
16899,10614.55
16900,10615.83
16901,10617.1
16902,10618.38
16903,10619.66
16904,10620.95
16905,10622.24
16906,10623.53
16907,10624.83
16908,10626.13
16909,10627.44
16910,10628.75
16911,10630.06
16912,10631.38
16913,10632.7
16914,10634.02
16915,10635.35
16916,10636.68
16917,10638.02
16918,10639.35
16919,10640.7
16920,10642.04
16921,10643.39
16922,10644.74
16923,10646.1
16924,10647.46
16925,10648.83
16926,10650.19
16927,10651.56
16928,10652.93
16929,10654.31
16930,10655.69
16931,10657.07
16932,10658.46
16933,10659.85
16934,10661.24
16935,10662.63
16936,10664.03
16937,10665.43
16938,10666.83
16939,10668.24
16940,10669.65
16941,10671.07
16942,10672.48
16943,10673.9
16944,10675.32
16945,10676.75
16946,10678.17
16947,10679.6
16948,10681.03
16949,10682.47
16950,10683.9
16951,10685.34
16952,10686.78
16953,10688.23
16954,10689.67
16955,10691.13
16956,10692.57
16957,10694.03
16958,10695.48
16959,10696.94
16960,10698.4
16961,10699.86
16962,10701.33
16963,10702.79
16964,10704.26
16965,10705.73
16966,10707.2
16967,10708.67
16968,10710.14
16969,10711.62
16970,10713.1
16971,10714.58
16972,10716.06
16973,10717.54
16974,10719.02
16975,10720.51
16976,10722.0
16977,10723.48
16978,10724.97
16979,10726.46
16980,10727.95
16981,10729.45
16982,10730.93
16983,10732.43
16984,10733.92
16985,10735.42
16986,10736.91
16987,10738.41
16988,10739.91
16989,10741.41
16990,10742.91
16991,10744.41
16992,10745.91
16993,10747.41
16994,10748.91
16995,10750.41
16996,10751.91
16997,10753.42
16998,10754.91
16999,10756.42
17000,10757.92
17001,10759.42
17002,10760.92
17003,10762.42
17004,10763.92
17005,10765.43
17006,10766.93
17007,10768.43
17008,10769.93
17009,10771.43
17010,10772.93
17011,10774.43
17012,10775.93
17013,10777.43
17014,10778.92
17015,10780.42
17016,10781.91
17017,10783.41
17018,10784.9
17019,10786.39
17020,10787.88
17021,10789.38
17022,10790.87
17023,10792.35
17024,10793.84
17025,10795.33
17026,10796.81
17027,10798.3
17028,10799.78
17029,10801.26
17030,10802.73
17031,10804.21
17032,10805.69
17033,10807.16
17034,10808.63
17035,10810.11
17036,10811.57
17037,10813.04
17038,10814.51
17039,10815.97
17040,10817.43
17041,10818.89
17042,10820.34
17043,10821.8
17044,10823.25
17045,10824.7
17046,10826.15
17047,10827.59
17048,10829.03
17049,10830.47
17050,10831.91
17051,10833.35
17052,10834.78
17053,10836.21
17054,10837.64
17055,10839.06
17056,10840.49
17057,10841.9
17058,10843.32
17059,10844.73
17060,10846.15
17061,10847.55
17062,10848.96
17063,10850.36
17064,10851.75
17065,10853.15
17066,10854.54
17067,10855.93
17068,10857.32
17069,10858.7
17070,10860.08
17071,10861.46
17072,10862.83
17073,10864.2
17074,10865.56
17075,10866.92
17076,10868.28
17077,10869.64
17078,10870.99
17079,10872.34
17080,10873.68
17081,10875.02
17082,10876.36
17083,10877.69
17084,10879.02
17085,10880.35
17086,10881.67
17087,10882.98
17088,10884.3
17089,10885.61
17090,10886.91
17091,10888.22
17092,10889.51
17093,10890.81
17094,10892.1
17095,10893.38
17096,10894.66
17097,10895.94
17098,10897.21
17099,10898.49
17100,10899.75
17101,10901.01
17102,10902.27
17103,10903.52
17104,10904.77
17105,10906.01
17106,10907.25
17107,10908.49
17108,10909.72
17109,10910.95
17110,10912.17
17111,10913.39
17112,10914.6
17113,10915.81
17114,10917.02
17115,10918.22
17116,10919.41
17117,10920.61
17118,10921.8
17119,10922.98
17120,10924.16
17121,10925.33
17122,10926.5
17123,10927.67
17124,10928.83
17125,10929.99
17126,10931.14
17127,10932.29
17128,10933.43
17129,10934.57
17130,10935.7
17131,10936.83
17132,10937.96
17133,10939.08
17134,10940.2
17135,10941.31
17136,10942.42
17137,10943.52
17138,10944.62
17139,10945.72
17140,10946.81
17141,10947.89
17142,10948.97
17143,10950.05
17144,10951.12
17145,10952.19
17146,10953.25
17147,10954.32
17148,10955.37
17149,10956.42
17150,10957.47
17151,10958.51
17152,10959.55
17153,10960.58
17154,10961.61
17155,10962.64
17156,10963.66
17157,10964.68
17158,10965.69
17159,10966.7
17160,10967.7
17161,10968.71
17162,10969.7
17163,10970.7
17164,10971.68
17165,10972.67
17166,10973.65
17167,10974.63
17168,10975.6
17169,10976.57
17170,10977.53
17171,10978.49
17172,10979.45
17173,10980.4
17174,10981.35
17175,10982.3
17176,10983.24
17177,10984.18
17178,10985.11
17179,10986.04
17180,10986.97
17181,10987.9
17182,10988.82
17183,10989.73
17184,10990.65
17185,10991.56
17186,10992.46
17187,10993.37
17188,10994.27
17189,10995.17
17190,10996.06
17191,10996.95
17192,10997.83
17193,10998.72
17194,10999.6
17195,11000.48
17196,11001.35
17197,11002.23
17198,11003.09
17199,11003.96
17200,11004.82
17201,11005.68
17202,11006.54
17203,11007.4
17204,11008.25
17205,11009.1
17206,11009.95
17207,11010.79
17208,11011.63
17209,11012.47
17210,11013.31
17211,11014.15
17212,11014.98
17213,11015.81
17214,11016.64
17215,11017.46
17216,11018.29
17217,11019.11
17218,11019.93
17219,11020.75
17220,11021.56
17221,11022.38
17222,11023.19
17223,11024.0
17224,11024.81
17225,11025.62
17226,11026.42
17227,11027.23
17228,11028.03
17229,11028.83
17230,11029.63
17231,11030.43
17232,11031.23
17233,11032.02
17234,11032.82
17235,11033.61
17236,11034.4
17237,11035.2
17238,11035.98
17239,11036.77
17240,11037.56
17241,11038.35
17242,11039.14
17243,11039.92
17244,11040.71
17245,11041.5
17246,11042.28
17247,11043.06
17248,11043.85
17249,11044.63
17250,11045.41
17251,11046.2
17252,11046.98
17253,11047.76
17254,11048.54
17255,11049.33
17256,11050.11
17257,11050.89
17258,11051.67
17259,11052.46
17260,11053.24
17261,11054.02
17262,11054.81
17263,11055.59
17264,11056.37
17265,11057.16
17266,11057.94
17267,11058.73
17268,11059.52
17269,11060.3
17270,11061.09
17271,11061.88
17272,11062.67
17273,11063.46
17274,11064.25
17275,11065.04
17276,11065.83
17277,11066.63
17278,11067.43
17279,11068.22
17280,11069.02
17281,11069.82
